number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
23,0.8166666666666668,2023-01-31 16:52:24.290280,2023-01-31 16:52:24.328897,0 days 00:00:00.038617,0.010094027310250204,0.12409071252460727,COMPLETE
24,0.8,2023-01-31 16:52:24.329072,2023-01-31 16:52:24.375279,0 days 00:00:00.046207,0.02839421430269845,0.2505515115509119,COMPLETE
25,0.85,2023-01-31 16:52:24.375435,2023-01-31 16:52:24.420255,0 days 00:00:00.044820,0.017964383108354104,0.11212768181276467,COMPLETE
26,0.8333333333333334,2023-01-31 16:52:24.420426,2023-01-31 16:52:24.462615,0 days 00:00:00.042189,0.015549048005059938,0.12572388978705584,COMPLETE
27,0.7666666666666667,2023-01-31 16:52:24.462788,2023-01-31 16:52:24.500147,0 days 00:00:00.037359,0.014021941721911024,0.26757172294256604,COMPLETE
28,0.85,2023-01-31 16:52:24.500291,2023-01-31 16:52:24.542574,0 days 00:00:00.042283,0.016001384668060042,0.08788642318553802,COMPLETE
29,0.85,2023-01-31 16:52:24.542714,2023-01-31 16:52:24.585574,0 days 00:00:00.042860,0.017403565718851828,0.09818753158355709,COMPLETE
30,0.75,2023-01-31 16:52:24.585722,2023-01-31 16:52:24.618937,0 days 00:00:00.033215,0.015782722179337554,0.42707239373938066,COMPLETE
31,0.85,2023-01-31 16:52:24.619081,2023-01-31 16:52:24.661554,0 days 00:00:00.042473,0.016390865827978614,0.08219873798174274,COMPLETE
32,0.85,2023-01-31 16:52:24.661707,2023-01-31 16:52:24.701911,0 days 00:00:00.040204,0.011990248364238641,0.07545640312104075,COMPLETE
33,0.8333333333333334,2023-01-31 16:52:24.702077,2023-01-31 16:52:24.753270,0 days 00:00:00.051193,0.03599196501566762,0.0818982606993862,COMPLETE
34,0.8166666666666668,2023-01-31 16:52:24.753424,2023-01-31 16:52:24.790850,0 days 00:00:00.037426,0.010000230426208222,0.08105112071042425,COMPLETE
35,0.85,2023-01-31 16:52:24.790988,2023-01-31 16:52:24.835207,0 days 00:00:00.044219,0.016828423277423774,0.0007366065223040896,COMPLETE
36,0.8,2023-01-31 16:52:24.835342,2023-01-31 16:52:24.876204,0 days 00:00:00.040862,0.01888088964499446,0.2560698779351818,COMPLETE
37,0.8166666666666667,2023-01-31 16:52:24.876353,2023-01-31 16:52:24.931409,0 days 00:00:00.055056,0.04596926526430813,0.07738063887594956,COMPLETE
38,0.7666666666666667,2023-01-31 16:52:24.931562,2023-01-31 16:52:24.969101,0 days 00:00:00.037539,0.013862230746684925,0.33623865446150314,COMPLETE
39,0.7833333333333334,2023-01-31 16:52:24.969280,2023-01-31 16:52:25.014704,0 days 00:00:00.045424,0.02906804265067245,0.22912459412248443,COMPLETE
40,0.85,2023-01-31 16:52:25.014848,2023-01-31 16:52:25.058295,0 days 00:00:00.043447,0.019081035580587425,0.11051865180355291,COMPLETE
41,0.8666666666666666,2023-01-31 16:52:25.058449,2023-01-31 16:52:25.099793,0 days 00:00:00.041344,0.01238166361360518,0.06934149050148854,COMPLETE
42,0.8666666666666668,2023-01-31 16:52:25.099952,2023-01-31 16:52:25.141191,0 days 00:00:00.041239,0.012871554013236135,0.05350832836067376,COMPLETE
43,0.8666666666666666,2023-01-31 16:52:25.141340,2023-01-31 16:52:25.184153,0 days 00:00:00.042813,0.012667025653125497,0.0018118366668429461,COMPLETE
44,0.85,2023-01-31 16:52:25.184307,2023-01-31 16:52:25.225637,0 days 00:00:00.041330,0.012639246505128165,0.04211863922865631,COMPLETE
45,0.8666666666666666,2023-01-31 16:52:25.225798,2023-01-31 16:52:25.269612,0 days 00:00:00.043814,0.012503864149311877,0.005475152649920302,COMPLETE
46,0.8666666666666666,2023-01-31 16:52:25.269784,2023-01-31 16:52:25.312627,0 days 00:00:00.042843,0.01251280564828982,0.0009797427310205553,COMPLETE
47,0.8666666666666666,2023-01-31 16:52:25.312787,2023-01-31 16:52:25.355747,0 days 00:00:00.042960,0.012360960423766495,0.0030784794146089846,COMPLETE
48,0.8666666666666668,2023-01-31 16:52:25.355888,2023-01-31 16:52:25.395184,0 days 00:00:00.039296,0.010210668039774768,0.04473412132847552,COMPLETE
49,0.8666666666666668,2023-01-31 16:52:25.395326,2023-01-31 16:52:25.435867,0 days 00:00:00.040541,0.01032524089184128,0.042970841125824236,COMPLETE
50,0.7833333333333334,2023-01-31 16:52:25.436062,2023-01-31 16:52:25.474158,0 days 00:00:00.038096,0.010932973110918296,0.16710096536540703,COMPLETE
51,0.85,2023-01-31 16:52:25.474348,2023-01-31 16:52:25.513477,0 days 00:00:00.039129,0.01024357552691488,0.05140879952355672,COMPLETE
52,0.85,2023-01-31 16:52:25.513617,2023-01-31 16:52:25.555936,0 days 00:00:00.042319,0.013651941238196507,0.03809721259393817,COMPLETE
53,0.85,2023-01-31 16:52:25.556078,2023-01-31 16:52:25.598327,0 days 00:00:00.042249,0.013733872226674746,0.050011469683514644,COMPLETE
54,0.8166666666666668,2023-01-31 16:52:25.598470,2023-01-31 16:52:25.636011,0 days 00:00:00.037541,0.01178399199875912,0.15392541393539347,COMPLETE
55,0.8666666666666668,2023-01-31 16:52:25.636151,2023-01-31 16:52:25.675173,0 days 00:00:00.039022,0.010013540866136594,0.039605840543766584,COMPLETE
56,0.85,2023-01-31 16:52:25.675330,2023-01-31 16:52:25.720681,0 days 00:00:00.045351,0.022264788782912884,0.05131076299977946,COMPLETE
57,0.8166666666666668,2023-01-31 16:52:25.720827,2023-01-31 16:52:25.758446,0 days 00:00:00.037619,0.010467906046776849,0.14819901778915145,COMPLETE
58,0.8166666666666667,2023-01-31 16:52:25.758615,2023-01-31 16:52:25.801285,0 days 00:00:00.042670,0.020316606846204274,0.20098754957447207,COMPLETE
59,0.8333333333333334,2023-01-31 16:52:25.801434,2023-01-31 16:52:25.842242,0 days 00:00:00.040808,0.014737664425034257,0.12199107234557059,COMPLETE
60,0.8666666666666668,2023-01-31 16:52:25.842388,2023-01-31 16:52:25.881573,0 days 00:00:00.039185,0.01000688258387913,0.042800848159736705,COMPLETE
61,0.8666666666666668,2023-01-31 16:52:25.881735,2023-01-31 16:52:25.920991,0 days 00:00:00.039256,0.010259290751387297,0.037986861942299145,COMPLETE
62,0.85,2023-01-31 16:52:25.921135,2023-01-31 16:52:25.961490,0 days 00:00:00.040355,0.010819789668429454,0.05615377107852626,COMPLETE
63,0.8666666666666666,2023-01-31 16:52:25.961666,2023-01-31 16:52:26.004279,0 days 00:00:00.042613,0.014468129767722986,0.034119871496464255,COMPLETE
64,0.8166666666666668,2023-01-31 16:52:26.004421,2023-01-31 16:52:26.042597,0 days 00:00:00.038176,0.01013852179466531,0.10017904390007962,COMPLETE
65,0.8333333333333334,2023-01-31 16:52:26.042757,2023-01-31 16:52:26.083680,0 days 00:00:00.040923,0.01522371009939362,0.1414920734196914,COMPLETE
66,0.8666666666666666,2023-01-31 16:52:26.083850,2023-01-31 16:52:26.124742,0 days 00:00:00.040892,0.011337169146456506,0.06159028498009637,COMPLETE
67,0.8666666666666666,2023-01-31 16:52:26.124901,2023-01-31 16:52:26.170710,0 days 00:00:00.045809,0.01975372831571571,0.030200089253698385,COMPLETE
68,0.8,2023-01-31 16:52:26.170853,2023-01-31 16:52:26.210612,0 days 00:00:00.039759,0.015938689107507696,0.1767406302076935,COMPLETE
69,0.8333333333333333,2023-01-31 16:52:26.210755,2023-01-31 16:52:26.247564,0 days 00:00:00.036809,0.010059238937309638,0.10945231710813286,COMPLETE
70,0.85,2023-01-31 16:52:26.247704,2023-01-31 16:52:26.290985,0 days 00:00:00.043281,0.0172982279376113,0.06806702786426366,COMPLETE
71,0.85,2023-01-31 16:52:26.291131,2023-01-31 16:52:26.332113,0 days 00:00:00.040982,0.012256666365504449,0.026367273286669296,COMPLETE
72,0.8333333333333334,2023-01-31 16:52:26.332263,2023-01-31 16:52:26.372300,0 days 00:00:00.040037,0.013566621998972636,0.1091829232613851,COMPLETE
73,0.85,2023-01-31 16:52:26.372454,2023-01-31 16:52:26.414158,0 days 00:00:00.041704,0.011674897776741328,0.018436034306879023,COMPLETE
74,0.85,2023-01-31 16:52:26.414323,2023-01-31 16:52:26.456619,0 days 00:00:00.042296,0.013631922488484351,0.07170802115918104,COMPLETE
75,0.8666666666666666,2023-01-31 16:52:26.456800,2023-01-31 16:52:26.498869,0 days 00:00:00.042069,0.011737110136029275,0.0008874602333652018,COMPLETE
76,0.85,2023-01-31 16:52:26.499016,2023-01-31 16:52:26.540251,0 days 00:00:00.041235,0.017666660695455715,0.13783504931567847,COMPLETE
77,0.85,2023-01-31 16:52:26.540395,2023-01-31 16:52:26.585412,0 days 00:00:00.045017,0.023242329391938262,0.09410059159023121,COMPLETE
78,0.8666666666666666,2023-01-31 16:52:26.585565,2023-01-31 16:52:26.628009,0 days 00:00:00.042444,0.015066736172516894,0.03666703895854151,COMPLETE
79,0.8333333333333333,2023-01-31 16:52:26.628158,2023-01-31 16:52:26.665702,0 days 00:00:00.037544,0.010058623416479187,0.09021445653009857,COMPLETE
80,0.8166666666666668,2023-01-31 16:52:26.665851,2023-01-31 16:52:26.705128,0 days 00:00:00.039277,0.01282486653254405,0.1270007740252922,COMPLETE
81,0.85,2023-01-31 16:52:26.705273,2023-01-31 16:52:26.746606,0 days 00:00:00.041333,0.011731348177143296,0.019846611065168846,COMPLETE
82,0.8666666666666666,2023-01-31 16:52:26.746755,2023-01-31 16:52:26.789643,0 days 00:00:00.042888,0.013315198301957685,0.0028550246393461154,COMPLETE
83,0.85,2023-01-31 16:52:26.789800,2023-01-31 16:52:26.833079,0 days 00:00:00.043279,0.015716498410056755,0.050202627351666494,COMPLETE
84,0.85,2023-01-31 16:52:26.833228,2023-01-31 16:52:26.872591,0 days 00:00:00.039363,0.011265011957883925,0.06986250478293725,COMPLETE
85,0.85,2023-01-31 16:52:26.872739,2023-01-31 16:52:26.919623,0 days 00:00:00.046884,0.02018956342811087,0.017589931177830774,COMPLETE
86,0.8166666666666668,2023-01-31 16:52:26.919783,2023-01-31 16:52:26.960206,0 days 00:00:00.040423,0.012833639983283305,0.16532724642529675,COMPLETE
87,0.8666666666666666,2023-01-31 16:52:26.960395,2023-01-31 16:52:27.004048,0 days 00:00:00.043653,0.01768711887619244,0.061024640519102794,COMPLETE
88,0.8666666666666666,2023-01-31 16:52:27.004195,2023-01-31 16:52:27.045951,0 days 00:00:00.041756,0.014569032917283538,0.09068867978351877,COMPLETE
89,0.8666666666666668,2023-01-31 16:52:27.046100,2023-01-31 16:52:27.087351,0 days 00:00:00.041251,0.011309389880985524,0.024004290059972646,COMPLETE
90,0.8333333333333333,2023-01-31 16:52:27.087501,2023-01-31 16:52:27.125775,0 days 00:00:00.038274,0.010856984838183559,0.11992072123089137,COMPLETE
91,0.85,2023-01-31 16:52:27.125956,2023-01-31 16:52:27.172929,0 days 00:00:00.046973,0.012408496537769828,0.028601006619958274,COMPLETE
92,0.8666666666666668,2023-01-31 16:52:27.173173,2023-01-31 16:52:27.220967,0 days 00:00:00.047794,0.011305873989670227,0.05004523223375146,COMPLETE
93,0.8666666666666668,2023-01-31 16:52:27.221169,2023-01-31 16:52:27.268983,0 days 00:00:00.047814,0.011291083781280055,0.046665490527868676,COMPLETE
94,0.8166666666666668,2023-01-31 16:52:27.269210,2023-01-31 16:52:27.314503,0 days 00:00:00.045293,0.01002866446476506,0.08081533116323245,COMPLETE
95,0.8666666666666668,2023-01-31 16:52:27.314743,2023-01-31 16:52:27.362066,0 days 00:00:00.047323,0.011312246262126345,0.05055472315393733,COMPLETE
96,0.8666666666666668,2023-01-31 16:52:27.362276,2023-01-31 16:52:27.408641,0 days 00:00:00.046365,0.011180354429225058,0.05198751630645751,COMPLETE
97,0.85,2023-01-31 16:52:27.408890,2023-01-31 16:52:27.459329,0 days 00:00:00.050439,0.0143455965615074,0.03983061591168813,COMPLETE
98,0.8166666666666668,2023-01-31 16:52:27.459536,2023-01-31 16:52:27.504232,0 days 00:00:00.044696,0.011224499800233273,0.10243140234534096,COMPLETE
99,0.8333333333333334,2023-01-31 16:52:27.504419,2023-01-31 16:52:27.552619,0 days 00:00:00.048200,0.01596070417819443,0.1439032631824683,COMPLETE
