number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
30,0.8333333333333333,2023-01-31 21:03:07.166439,2023-01-31 21:03:07.239015,0 days 00:00:00.072576,0.21680373918147558,0.9392717445520531,COMPLETE
31,0.85,2023-01-31 21:03:07.239234,2023-01-31 21:03:07.306605,0 days 00:00:00.067371,0.1766440287210294,0.989436238229548,COMPLETE
32,0.8333333333333334,2023-01-31 21:03:07.306789,2023-01-31 21:03:07.368394,0 days 00:00:00.061605,0.1432488497638985,0.9943359829775441,COMPLETE
33,0.85,2023-01-31 21:03:07.368588,2023-01-31 21:03:07.439639,0 days 00:00:00.071051,0.19951759255385249,0.8949034038080126,COMPLETE
34,0.8,2023-01-31 21:03:07.439834,2023-01-31 21:03:07.527568,0 days 00:00:00.087734,0.34757032817546224,0.9365250597740531,COMPLETE
35,0.8333333333333334,2023-01-31 21:03:07.527751,2023-01-31 21:03:07.589641,0 days 00:00:00.061890,0.12173100905863785,0.6980252132720431,COMPLETE
36,0.8333333333333333,2023-01-31 21:03:07.592653,2023-01-31 21:03:07.662819,0 days 00:00:00.070166,0.1898301808746484,0.7990583491018863,COMPLETE
37,0.8,2023-01-31 21:03:07.663046,2023-01-31 21:03:07.743221,0 days 00:00:00.080175,0.25972183213633215,0.8700257523429985,COMPLETE
38,0.7666666666666667,2023-01-31 21:03:07.743410,2023-01-31 21:03:07.837701,0 days 00:00:00.094291,0.5323856328959534,0.9502102582654024,COMPLETE
39,0.7833333333333334,2023-01-31 21:03:07.837919,2023-01-31 21:03:07.927367,0 days 00:00:00.089448,0.39013129826738785,0.7463746258547459,COMPLETE
40,0.8,2023-01-31 21:03:07.927567,2023-01-31 21:03:08.013189,0 days 00:00:00.085622,0.3105572640106122,0.9993971548907671,COMPLETE
41,0.85,2023-01-31 21:03:08.013382,2023-01-31 21:03:08.080824,0 days 00:00:00.067442,0.1841687152149699,0.9466818072900519,COMPLETE
42,0.85,2023-01-31 21:03:08.081030,2023-01-31 21:03:08.142392,0 days 00:00:00.061362,0.15675608815539827,0.8444500028019721,COMPLETE
43,0.85,2023-01-31 21:03:08.142587,2023-01-31 21:03:08.215509,0 days 00:00:00.072922,0.2071450995609099,0.9502677304948591,COMPLETE
44,0.8166666666666668,2023-01-31 21:03:08.215744,2023-01-31 21:03:08.274560,0 days 00:00:00.058816,0.11870829694209861,0.8860312301301493,COMPLETE
45,0.8,2023-01-31 21:03:08.274767,2023-01-31 21:03:08.359228,0 days 00:00:00.084461,0.28992751079720597,0.8076236763269325,COMPLETE
46,0.85,2023-01-31 21:03:08.359443,2023-01-31 21:03:08.428022,0 days 00:00:00.068579,0.17438193165979637,0.9606650462176046,COMPLETE
47,0.8,2023-01-31 21:03:08.428237,2023-01-31 21:03:08.480613,0 days 00:00:00.052376,0.09416412804798446,0.8773999930606631,COMPLETE
48,0.8333333333333334,2023-01-31 21:03:08.480812,2023-01-31 21:03:08.541676,0 days 00:00:00.060864,0.13501910421800103,0.9152534274848725,COMPLETE
49,0.8,2023-01-31 21:03:08.541865,2023-01-31 21:03:08.623102,0 days 00:00:00.081237,0.24370301532841102,0.6571923187398525,COMPLETE
